original_index,TSNE_1,TSNE_2,label
1032,-53.131931979520544,-8.389016016343442,3
713,15.991756098595047,-5.285030753629583,1
615,-13.899202642504502,-18.550464784938715,4
4614,-9.357858755189822,52.09335922522191,5
2046,50.427062618788014,16.929610961555547,2
3019,-1.462644960832586,25.645209381059807,8
906,-27.550800409781978,-49.573179827145125,4
2047,-24.268137586150303,53.74708697563364,5
1234,-53.66458265591868,27.233353343998658,9
2187,-8.896994924603101,-16.07927553668109,1
5161,66.99201756150515,1.7663672043091339,2
4842,36.56691362099668,-35.69615181675511,7
2801,-23.312880155349102,-43.011691427718695,4
1071,-49.82893265322805,14.613503192366508,9
552,-6.341600418024436,-15.963950827798605,1
1698,-41.37816228301876,-15.161051370926556,3
5059,24.14742971353832,-73.93484500499959,0
809,-10.715666944761571,18.263714006509,8
3253,21.788632307511108,43.06512489991126,6
3894,-24.97671789202713,44.51404565185106,5
4940,1.9938691974200895,5.7618176160223245,1
3922,13.628956904602507,5.711399777188343,1
588,-62.27658535799374,16.446342319070823,5
4663,-22.846977864278553,-52.12816621340644,4
1414,-22.31213978262706,-36.18593309444179,9
4183,27.52731199373265,59.692164207092596,6
2321,-53.79232273088776,27.943976037880613,9
150,15.357151215254216,9.431881488635142,1
2313,-57.187299965439635,17.94512618317984,9
5257,-48.99802437244271,20.19822709501618,9
1858,-14.475986500555608,4.020991864611673,8
4440,23.545378286913664,-75.28384218614939,0
2990,-50.03412734685238,-8.930013593476959,3
3088,-48.73324153128828,16.635980619082826,9
5408,12.189724014870752,0.6126877506255825,1
2725,-3.936859139622738,-24.64952926975322,9
514,-34.619447734086904,51.77287818996327,5
3089,8.720503810999395,-71.58590119691074,0
3074,10.301138889318604,-64.29758620587432,0
4442,-36.86259302564606,3.05699483829706,3
3257,40.88425829709119,-18.07645046184506,7
3876,-2.3237119929112686,9.759796033426259,8
3433,31.686756089768846,-9.548858001961126,7
3396,-1.6950020343927295,18.286462115657415,8
1447,-5.296032343577597,22.10297730190941,8
99,62.21061854468242,14.956911021840476,2
1067,16.561152819829495,-55.86589397990242,0
4242,-28.323983408407827,48.516959627401086,5
3233,8.684448330970483,-58.044712108584974,0
2651,7.908751555801242,-55.56363011854447,0
29,-25.32114334532463,18.132823837161364,8
4280,-30.565814747694183,39.60802053274169,5
1446,31.42722703906386,-8.97467016971374,9
5123,-43.625873560492984,-7.649728910269436,3
2163,-46.18995790628827,32.58120542049542,9
3772,-10.830791211985007,-20.27521159831929,1
3704,-26.316653118436122,55.83317579770668,5
5458,50.208982066609366,-22.65696788887702,7
3489,-48.71623894559488,-3.7607466169815247,3
2751,5.987118924383455,4.143677639072331,1
1857,-26.885777958196172,-43.40491325558653,4
2361,-35.06550032474387,-12.92178875010289,3
2605,11.68719779564241,-23.875163372893144,9
71,-39.57092118937091,-7.730279643693855,3
3496,-6.143820320868631,-16.414053002056686,1
3303,17.750447448089325,-65.50224047940576,0
1335,15.355075078525987,-5.1825672861259955,1
4173,48.505716054744084,-32.3288229322282,7
3252,-12.702676365479961,-50.799859307033735,4
4367,-13.940526483884874,21.03035559490321,8
5024,42.12970833223998,-23.678264434127144,7
4735,35.96068850328529,-35.93394539315628,7
3853,20.77076695793888,-72.60855534206756,0
2290,-12.468876186423968,-51.010060954194124,4
5551,48.05206958913638,-35.21328098826028,7
154,-3.535969606541899,32.69279960747406,8
4322,53.56253828336162,14.983055359963464,2
3884,39.884676192898674,-33.773583864438706,7
4415,-14.747562518405548,24.09519108702931,8
2035,-28.816840266925496,-49.13705873751784,4
4187,49.6037604453445,-34.039175375761644,7
5032,42.260881762570975,-26.56175158092647,7
3215,-42.25539661542995,-15.8537021847481,3
1715,10.408261878485687,-58.13311805836332,0
4130,43.302790557184,16.217417474452198,2
2211,-5.233148225900658,-10.682020477767221,1
2530,-36.35015026801335,39.470608756920214,5
36,13.744730995911954,-22.29665484233563,9
460,29.31898521131416,-26.337540917873877,7
1871,31.94601081796562,-21.2052000366386,7
3991,-4.565179765194217,13.01430306153018,8
2435,25.167888005388647,38.96867921751799,6
1890,-60.09517519850626,18.638899523570398,9
486,28.11067806604338,-27.314247698271682,7
521,12.988048314049882,-55.421498564177696,0
3694,-20.40474538760682,12.119629903897657,8
39,-6.073155313864509,-26.682742194280166,4
4781,60.70108448002167,30.906535721128293,1
2350,17.498383329156244,-58.35790807382355,0
756,49.18376084153458,-21.540955390855107,7
4239,18.506092947547934,-64.46517366870071,0
566,-13.81024241075627,11.10852953613852,8
301,-46.5082242939461,-4.46206434360225,3
1508,48.527576446975786,-32.219945970236395,7
1042,10.202814569511261,-73.1269858524944,0
4212,-45.11563767543236,-8.919530025206171,3
866,38.587565107648146,-26.181001279297806,7
3414,29.752934989213653,45.141057679741536,6
4731,-47.574218804403756,1.5972010934691654,3
3157,-42.74170368930709,-40.1204370752754,4
3985,-17.06766328612244,52.113850619610254,5
4076,-16.70796537732711,24.917309052314494,8
76,50.454567234803065,-29.872712237034314,7
5499,-54.041568239399076,24.536871641774542,9
2713,-14.297786011340596,10.576100310126511,8
4549,6.994767939779906,0.0861663385098756,1
129,60.31479100416709,7.369926175769734,2
2899,58.65704165386593,32.30316255859756,1
2310,27.387144570717364,41.560722508876665,6
3551,34.67481739512665,-19.90558676937195,7
1096,19.65415399026444,-59.956811240257124,0
5536,-36.67484997052717,47.98140526198437,5
3472,28.34238001033529,44.27618709091795,6
5374,20.864570101671692,51.50873612019051,6
5297,-50.910333975801386,0.20047633468234863,3
2083,38.721016139271306,3.5670301470432073,2
348,-43.0706806691739,13.346399242622038,1
610,60.535779131786306,30.79331798838948,1
634,21.3113086830988,48.90293716956537,6
3314,0.3057312380084767,-0.29578942534855107,1
3759,11.766590799593224,-74.18538558622632,0
2238,58.54823270976906,11.096498910093347,2
3571,2.7209290467750322,27.32530430529572,8
2763,-35.45720253472994,-6.554944798249739,3
4806,37.56735408553891,-32.9960380205063,7
3348,-14.840313324669765,-41.425274060987036,4
2944,44.54858349815776,17.1119251781797,2
2116,-12.927414285565451,55.69908189059236,5
4096,42.430504047272606,-27.324786470133137,7
1118,7.379052273978831,6.671836589314335,1
1684,-60.340339522537896,16.12042536270243,9
1672,25.119808810051477,64.96199405400993,6
3202,10.45085579519289,-72.23844137701437,0
1781,40.035328668558236,11.166816454240124,2
1918,24.160596158655427,65.59028721236253,6
5450,51.91801607267511,-32.59417271176731,7
1399,-44.0342187896843,-1.7237705094353841,3
2472,33.328653620566676,-23.524259803670176,7
3453,-31.938092403790847,46.70860590768517,5
4296,-33.19839995979908,-41.54658819383289,4
1813,15.08139871808988,9.43106091545699,1
3682,-2.2332327072942326,-8.094125573410082,1
3284,-11.867358636750595,17.23402096249584,8
687,-49.29533447042687,-9.938201355999247,3
4121,11.212431066499073,8.601108388617611,1
4718,-51.32917861618958,19.961022763921203,9
4957,12.833746096818496,4.887602977764546,1
3849,25.94161090728948,44.16471471572395,6
5287,12.414418830038011,-54.65839143317528,0
956,49.079663695439486,22.222588662721808,2
4979,-2.17708643699121,31.73256118811744,8
3306,-19.599419798113214,16.564435711477437,8
3009,-2.694110700963534,26.259467109172082,8
5125,-35.541543697866025,51.198547605006574,5
765,52.466171438545736,10.830837998681602,2
1852,23.910276257807492,66.42141870453082,6
983,58.663314217636696,4.764320398853607,2
1257,-39.5394080376929,-44.02331004362069,4
488,-35.89794961534795,37.50135929497837,5
2980,51.31006104307334,12.415667330757039,2
5400,23.643411238498082,49.74931030475691,6
2447,24.076973504749187,49.58484673022318,6
1831,0.26698572824036193,-24.018059638989325,9
766,19.46088727899443,48.85403449460471,6
5608,49.40111197137007,-29.96050148984056,7
1848,-49.702774690951976,-13.024261501960074,3
1958,-5.310805879389786,-26.64038417189277,4
2332,14.054395369658923,-72.26754060386443,4
4563,32.75819137252193,-31.064778412242784,7
5351,55.20498659969542,9.192215680295844,2
5140,15.518983186848672,-51.29586763771577,0
4920,11.47501930847757,1.999773076957817,1
4512,26.83441884737279,-28.061788972907735,7
3039,40.593384441392075,8.149723550202816,2
2317,3.870429595125335,3.1314967602161645,1
2,42.49653484029415,-29.44232231281876,7
2908,62.19711710045566,6.315950020937784,2
5474,-15.896215761274107,-46.10390460243414,4
1373,-22.325902642378352,51.67872576861835,5
1602,8.655927883114014,11.098386760064521,1
4703,21.34642231286811,47.63235417284163,6
5283,-42.06250728744635,-2.6277865477564077,3
1485,8.92458302771927,-54.5946356925336,0
3675,-16.89490690666288,18.9897482126265,8
1459,31.72658839197406,60.565311588463445,6
351,26.479361672178324,-25.53893593165365,7
1961,62.869224255930625,14.471846485402443,2
4069,-14.763943267277186,51.390145709459176,5
4746,-18.450822229303057,14.66875077117717,8
2515,-4.173434448295669,12.47963891075082,8
556,-44.111737161288474,31.027288619244686,5
317,-17.606470412895078,-46.968320835960505,4
5153,36.06161463302665,-30.155605450485965,7
4504,-14.714799255978578,52.16515124202195,5
485,34.63711051992539,-24.068031162635123,7
3339,39.088598944225495,-21.40260993044763,7
4255,-26.955328468189443,40.65388920748088,5
2759,-16.82380792226683,52.838211092610834,5
2167,27.00549419847982,-27.341687436171124,7
3680,34.406730211577326,-12.679366522438038,7
343,-39.01495773980608,-42.69284047579987,4
2712,-27.74830313444202,44.56938082404317,5
2877,4.779037166942316,-6.325809023803926,1
3890,20.619233477655513,63.62768468909647,6
4473,-26.233085372317746,-36.564501470815145,4
1559,-52.06375414465478,-9.31065216287338,3
1634,-26.500139862389847,48.75264346062997,5
2757,-24.62449212037157,-43.32228786211551,4
111,29.851704699452107,53.00542393995365,6
4620,7.596116100987217,0.5218398225485316,1
4281,13.28682591614684,-64.42400803146346,0
4445,29.211744795893072,39.74342845497396,6
4404,27.8756372649137,38.095638939211085,6
5418,49.59853286536191,-24.531317731216966,7
3191,-57.00985654553859,12.090954339554449,5
5127,36.00685514804805,-29.89089401529952,7
2203,40.04844834946484,-21.91322578133923,7
1757,-17.584909162172416,-46.835549620943596,4
3151,56.71026882484973,6.508225148864692,2
940,-5.699211195790913,16.208778200069172,8
5163,0.23341761218576887,20.105785179769367,8
215,-26.49412304046458,-49.92373513953032,4
415,29.939357841318138,66.56494080446528,6
5339,11.04839492644055,-52.57793546117362,0
4901,6.230344420542636,-52.68885509627884,0
2234,-57.31762495912746,12.151821758561608,5
4656,54.39483580764542,19.026015482049694,2
1139,63.21589851868182,4.8504505747583755,2
5495,-36.75714092678728,48.19752417852609,5
515,29.581169041884404,64.39062726116914,6
5160,66.46709478526203,1.8041384965949607,2
4872,7.6736186980660275,-53.57884872404021,0
100,-31.40152963764546,-43.91891030928412,4
3034,13.123530570526249,-53.523649230214644,0
1233,-7.980939102440991,13.416910436372019,8
3660,31.762364969758053,-27.091086243705917,7
1511,63.51993303390943,14.082571331528579,2
3124,-48.562765185717595,12.53802336710757,9
3154,-42.484437675031174,-40.41892939755264,4
1305,-11.759978755581173,50.743220701875146,5
2244,-5.530781518620899,13.322077596474466,8
2052,-6.713700038119352,-15.139616848815374,1
3837,-23.89427233827959,-40.1865635365522,4
960,60.87075567352233,16.21648980441952,2
1547,-35.07874818750407,-46.069100115706505,4
4485,22.584909968302913,60.71145644968967,6
3964,-10.653067228114695,-18.9520209110939,1
3295,37.26748172336527,-26.372212270416288,7
4342,-37.390207028478734,4.512288417291918,3
2150,-48.81016421495273,-0.6463255794249799,3
2926,-32.843459428831586,41.670118040191305,5
688,-24.162714625507533,50.695709172647184,5
4522,-5.990345940002814,20.1248480571508,8
3799,-51.13895533552247,7.187017094638029,9
2200,29.86720524530137,56.445833105403175,6
3516,39.32027037356612,6.076197661356403,2
534,-42.59250511149512,-2.261294127037979,3
1595,2.557486191845234,1.9209233527193859,1
4111,-29.50955435747924,43.440085017963575,5
5112,63.065512689133826,2.585340315307686,2
4209,17.8253236800395,-55.812871712027366,0
1196,-40.211403631276866,-13.563091145275184,3
1410,1.3082949787503302,25.891448539561946,8
2363,31.44713186577154,63.50759765572254,6
3247,-55.94177703559106,28.51919690003624,9
438,-23.513576962378718,-38.8752622730872,4
1796,-45.482741541618545,22.37922879435977,9
2380,-30.989598550829864,-1.1186257461996887,3
2449,38.44908166678813,-22.018716944828387,7
1892,21.297572760779836,64.29995238124624,6
5122,64.97366472702392,8.235655521007722,2
672,-20.259325032757193,52.58757389668961,5
4075,10.998080233606236,-72.34572185177375,0
2032,19.086366103542993,65.1210606725905,6
250,-1.9775795619029113,-8.007612451139476,1
5036,12.783616658084979,0.9999729835739727,1
1749,47.60398442053929,17.2240984323645,2
5578,24.975434744198775,43.15117595057776,6
5013,-19.21798574418368,47.65853037039145,5
2732,34.23768974596321,-13.741800938193624,7
5572,27.2902616331468,44.18435220344706,6
2810,18.34612263573827,-68.9005267057013,0
446,-29.166361572932612,43.58885286374515,5
420,-12.369466448981823,18.10117776660807,8
629,-8.490511445298218,11.781842083384841,8
3258,-0.926920272472091,23.47553642944544,8
1266,17.55431515091416,-67.88506317381227,0
2499,-48.95118148023131,-0.5163600590576745,3
1012,-14.594217097325515,-40.03629198028994,4
3013,30.534584964687348,63.386930990664034,6
1151,15.591314488694739,-58.54515974548026,0
3584,25.03489933793935,52.90424094015189,6
4289,-4.432039765354909,-11.052147098967154,1
87,12.73181250190923,-23.992582977571328,9
5363,-48.0070174632522,20.599173914666515,9
3481,-36.62380759364864,-46.82669527703022,4
3803,11.162021522012815,-58.92482300065621,0
1031,45.38941012890564,10.456959645853372,2
2144,-51.32189428381445,-17.39272296741768,3
1138,-7.056048069727977,20.152267930611103,8
3808,-54.48885526172261,-10.589405936427251,3
1605,19.215325400403838,-66.93810084246856,0
3490,-0.2424170249105726,16.06630376562414,8
1060,-28.14100822657353,53.23436368622459,5
1265,-27.78451631683828,47.22878601100007,5
1820,-42.77646342407463,-8.130366284072531,3
2592,15.373256561716552,-3.6528541940965593,1
3173,1.8582894908441843,21.74045639186931,8
1272,10.369068693896734,9.185879441981248,1
3031,46.20089149129511,14.518718439103056,2
5258,5.73054157696843,-58.12567103147731,0
1095,-51.259161015347914,14.51029284134137,9
5419,0.21051844996517766,21.16297027089775,8
4081,49.731952866652456,11.530324508008752,2
2105,-9.921370990948837,51.93113104522556,5
2702,64.84298177597326,6.341017001363502,2
3485,-48.76352992326078,19.36695979247761,9
3334,-48.01235287216783,8.073006290706546,3
5083,-35.73203737949312,-7.687767707996297,3
1271,0.052147269115481926,17.83991833478441,8
3888,26.353410386720814,48.84757685261511,6
2041,-39.93937860293388,-46.65169558896933,4
2141,57.11903780039948,10.973111965604724,2
3376,-54.68790959054416,18.95260462517744,9
276,-14.9281890547969,6.276338690712166,8
4706,6.013940749310973,-0.0853505445810879,1
2553,-29.271478951004557,-49.14117089921827,4
1655,-0.404015211708018,-24.410895772778222,9
3881,26.80302059689602,43.42947504213793,6
3763,15.51493436753494,4.5964265927430885,1
2365,-27.74821335384921,56.37652747628355,5
1742,39.71132803334833,-25.187181743868834,7
3658,-26.84171706813559,-42.377477431565715,4
2852,-27.84101888182135,39.647957646639284,5
1765,-21.926927190775864,-46.023146055714896,4
5616,18.4795110202036,-68.61237295733889,0
4788,-52.04455553915119,5.606560993331563,3
2818,-14.657502461265631,4.986828536715861,8
3627,25.770819290040627,64.52139609491243,6
4256,-4.926446522313185,-11.679174452890406,1
1838,50.881974436536304,-33.86452944692949,7
94,-33.00467582958646,-44.34539539218506,4
3446,-8.924049621813467,13.1177676575451,8
4011,29.404891326094955,46.3647716023414,6
3896,-51.599938396073256,12.46852451645962,9
3614,-49.82006023301702,-11.51486172204055,3
3025,-3.485819220080736,-19.14079015031393,1
306,-16.538968759327698,-48.528955073967694,4
5453,-55.40474317138977,-4.234422235777418,3
461,58.995387919836155,8.008468560071561,2
3650,-42.21645994364476,25.50557558768203,9
644,53.583986578453306,13.097971324255905,2
2125,-12.894507120248832,20.775817849346517,8
3942,-59.113256616186995,16.320569169389675,9
2110,2.1674658736982466,17.48448719031337,8
2153,40.306969536829136,-25.355723196223067,7
1533,-48.95050665819564,27.566722227855927,9
3287,-10.034345395711588,18.645723487134962,8
3319,-47.13737126017468,-15.394641581355469,3
4208,-41.15055474414103,-3.5135764640729534,3
5052,24.20646008868142,-71.88474466053556,0
413,38.62907563263115,-33.598215713955824,7
797,-37.093173504785966,41.97155781997119,5
4362,-35.05963481738075,1.638254921169967,3
3874,36.714251097215666,3.2158957731896556,2
3322,20.060662289747597,-63.24454386598812,0
1675,-31.270994392300715,48.9534695113152,5
2752,29.4143335706481,-21.331791270568488,7
4202,-10.74812728575317,10.59656324867359,8
2434,-54.7239116138027,18.931618861087014,9
4924,-19.5697473514752,52.97358768581541,5
3904,39.83614550062808,-26.747048795506686,7
1824,-24.27383222382908,54.671688594631405,5
4264,12.674248282234933,-57.02141762569874,0
4102,-47.83271139179745,-6.480664221117931,3
4214,-27.296351529639992,40.52822599708802,5
4569,-10.09378132066341,-48.72042477198701,4
2087,-7.500703642186334,-19.204981754928276,1
988,-38.12921081773018,-6.971290335777607,3
1452,-5.850425054108152,23.09369593397325,8
56,18.603308098445428,-59.172315921431434,0
3226,5.662273850483242,3.78902291077357,1
1879,-48.98377830298607,-5.743835009284126,3
1141,-48.200430023019216,25.566040502713417,9
4984,-22.776942986019623,-45.73703956856036,4
3509,-5.767754072122602,-12.253482931867442,1
1966,-31.691919285337434,-45.24549461144441,4
924,-9.898845212916516,-18.754577083012045,1
1647,-13.145988793478052,-47.89327895066762,4
3638,-20.303055844053826,12.156124069990254,8
3113,14.468767128753367,16.34931006910733,4
5196,51.18337640987456,-30.851771064475482,7
842,38.89075096734687,-19.60631644322082,7
1382,13.850240880853843,-70.8099521377795,0
5110,6.553571601675974,-54.151583555465855,0
2081,2.082205654727556,1.9021720433262521,1
4010,54.889794290588256,19.81130804218689,2
5249,-4.858842180150996,-17.708306574181517,1
388,11.991673854305743,8.286375337213512,1
2856,-53.92346652897131,-10.092647087443352,3
5117,49.626297552566896,-23.111980183207834,7
5044,-31.50096412557672,-47.93561874221781,4
1320,24.512979604357287,52.8061602515076,6
1516,-37.71187627005999,44.12996366066254,5
4352,-36.167513413425645,2.718668264560214,3
4615,22.16815405084498,-56.48186136988395,6
1588,7.0012583134926105,10.118413222333777,1
3275,10.709552013440067,-52.43725184140715,0
1704,10.376173196393534,2.078486929412025,1
3291,31.27469816330598,-25.918230346929686,7
2997,-3.9875421967725826,-27.215847016769942,9
4747,-54.55050409200401,24.98376628221241,9
380,41.26807094493047,8.59619717951155,2
2579,-18.589678565657216,-48.60780306082068,4
4428,-35.313241334259644,3.5591453710769585,3
4272,-50.317152632812316,6.996842546791702,3
4345,28.758978813124916,40.44082926107475,6
3518,13.746661188849743,-23.301460089038233,9
1283,9.533786675220016,6.545601594360216,1
1570,-45.17330500634218,24.526477057629315,9
525,-42.37675254353749,-40.53658272194636,4
3110,32.10577666780871,58.047545972373484,6
4593,-10.084065978096744,-48.67961016529637,4
519,-35.0429039070051,42.14771811526085,5
1334,39.90840048830244,-27.88751676893109,7
2517,23.543255779978967,65.78647199795317,6
4047,-16.909258869588413,24.854380264171628,8
4926,-2.8668497373877133,32.242189981847304,8
5570,5.857512234150107,11.387993220623004,1
1640,-4.310988894561274,-24.40009795175932,9
5553,-30.163629698450237,-2.300349605248999,3
1909,57.95194261818119,19.40553606913029,2
1837,14.116493840407747,-54.998769212120465,0
2209,-9.880415695323077,14.994990523063473,8
4097,-4.923953587105158,21.138335530703447,8
1927,10.3445820123687,6.884013083763966,1
4458,-53.290619517115864,23.774839636526778,9
2672,17.31410895042732,-62.59745132180641,0
2383,17.352961175433745,53.53021467529663,5
4309,-26.597694461427615,-37.03290451570995,4
5446,21.839408158505748,51.6619105605695,6
3424,31.81860787818667,-9.844083279227414,7
5266,-18.426043764191263,11.330794761399483,8
4368,-55.25943828688292,28.446973839394346,9
1146,32.556741230372985,53.849479426587095,6
968,-41.66225725327251,-13.48087188003159,3
5365,-14.396171498858552,3.8362300054205183,8
2598,15.340689154173273,-65.41035603198647,0
4327,14.9334264082001,-23.961774005678855,7
4139,-43.577152661928,-12.307980393314672,3
4841,-44.68225232156938,31.895455369341974,5
1541,-33.926524849147675,-42.65930377601005,4
138,19.365814362421517,47.14856610864738,6
1942,-18.573121812949204,-34.84189011225919,4
3308,-28.927260837105663,47.83730225093737,5
3827,-34.3636833840113,-45.050654540501,4
1213,-38.437050731026396,-46.97904148704114,4
1517,-30.257867572719327,-44.948627891155866,4
769,-24.520450937404927,47.557235043493236,5
4893,-15.812816783541653,-37.95216638264729,4
60,40.4597060673422,-30.5234932044736,7
5119,-56.764952541720895,25.03919193602037,9
2456,-50.651479118052634,-13.668022464159657,3
492,29.39932029094446,-26.132977152783496,7
2508,55.013610846861816,13.448722913068181,2
4978,-58.571605734344935,28.7560005161966,9
970,58.45860718932855,18.946014266625436,2
1990,43.15583659486222,-19.18739405008609,7
1148,-24.85737639800099,-53.45310662658513,4
3681,-4.696172795170025,-25.54941539331102,9
2191,12.431736103416092,-51.56723121999455,0
4029,-1.6660367954996544,31.33660832537784,8
1736,9.077480879102735,2.509745478047579,1
897,-16.665465570685946,53.86825105704426,5
4873,11.312064260344647,2.5113070872308847,1
4553,44.893268159966915,17.74032035657861,2
2007,-53.55978019143605,-14.477269963842305,3
3467,17.667575340999644,-62.673651519161886,0
5029,22.669578441184886,-72.76421309968295,0
3604,-9.780075472669362,49.84289413088394,5
5136,23.26640352940898,54.21046811625458,6
3196,-41.35540690116326,-14.690974787831367,3
2090,30.942772121845586,-21.463827532751125,7
872,24.318697860728353,-67.13111401589138,0
3647,-42.140007461486526,25.52222596228958,9
1758,19.558440258351155,-61.43136037209837,0
3078,20.036323998819537,62.53119459318856,6
3260,-36.17286946515587,41.44086647121357,5
4559,15.663145726333608,10.255127632065456,1
4836,37.21107024095845,-35.09854581447216,7
883,24.862219712657375,-66.74934779242771,0
3789,-27.73032752656086,-43.75895094923817,4
5023,48.77452368328084,-23.293064125046183,7
5009,-52.68598698515899,30.66664385658106,9
134,-25.174294581456202,-43.22044585167792,4
321,-42.72167098272586,12.448403321001456,1
3427,58.568452852401016,27.349976036014436,1
4409,59.00616414579668,32.503813826248525,1
584,-50.454532072576846,-4.142601015972699,3
3368,37.748911468838536,-20.300865366218453,7
334,25.760200111655582,45.709819142308945,6
2220,-15.48730512534645,18.330121635639237,8
2726,-39.54605111610934,-12.69885426779355,3
222,-41.539761122766265,-45.02156384270441,4
5303,28.933901069736642,60.51413557913652,6
2322,-55.06620579340661,27.638579008934386,9
5237,2.2092577309500614,26.003702186570038,8
599,60.45329516616841,31.754562813492253,1
4384,-37.345894778816145,3.895768454761763,3
3166,36.354057356479984,-22.447428294890667,7
4701,-17.910950246659105,48.436969464391176,5
4791,31.34453247646768,58.321431618031305,6
2490,-50.8700864031215,6.320529603201493,3
281,-13.790726333194625,20.501049744400053,8
2173,-33.504938720630896,53.40600256080257,5
593,-48.400588958873854,15.927823212530935,9
1726,21.607387545554495,42.04153089960207,6
1896,-30.17529606768874,40.16751698102999,5
538,56.642618776706854,10.923442270437157,2
249,-17.546302443129743,55.31335692319565,5
1623,34.36983146918238,-12.907101599755663,7
1354,39.272746762421406,-33.59422656274111,7
2785,14.310302145816804,2.2876869337662384,1
3813,-28.3689443328777,-50.81211008110455,4
1207,-56.63728242152694,14.533825023127516,5
1171,38.225731396801216,-32.38981917412148,7
2455,5.808061203492548,10.176223276687724,1
513,38.40909742477102,-31.36937356434665,7
2836,47.77359025592608,-33.50253397683915,7
349,-13.009436061244731,55.675760840880464,5
4312,-48.14228018672296,-15.81278330766155,3
3443,62.85932603371216,5.778480019848523,2
2594,-23.450597581220244,-46.17821549725366,4
1921,-24.294428595211464,51.25369361480789,5
1618,-47.20093149369849,-7.239073628603801,3
2905,-19.496886279887732,-35.90233019560338,4
1481,-18.88652169601535,54.64299794663735,5
4761,-34.85461832555579,41.89189103242132,5
2267,-26.6657429814504,50.18273235837029,5
3766,-49.8449702374839,-12.603633781913926,3
4119,-9.610939571693201,10.799591284802515,8
779,55.24331394978221,8.264715711421603,2
4925,64.42976960615695,12.77974959673413,2
177,-51.44338413998453,12.36056545726867,9
4999,-59.270028544683186,17.019775570753325,9
5216,33.77751536984858,51.94157961481553,6
878,-21.44379900458581,46.19457815712239,5
437,-23.742235297546635,-52.661766569318004,4
4542,-9.500712374931945,-23.78010171227043,9
1759,22.773350024769783,-65.26775320141351,0
2848,63.7483817489824,8.861970834435722,2
3567,12.295938274212682,-25.27443719222862,9
4221,63.641930995606934,13.89254309817876,2
4648,9.01769839936848,-64.42160347697647,0
4205,11.331659070653796,-54.85544758133647,0
3076,-55.551710679488316,23.61583408735456,9
3513,20.904566990781632,48.51879080696481,6
1260,-53.176965874160324,29.899861394107745,9
2440,-22.7590084398539,-37.88560312265378,4
